candidate_position,candidate_token_id,candidate_token_text,current_anchors,example_id,information_gain,p_gt_gain,step
22,526, not,[],HumanEval/10,49.56866842508316,6.338149762445738,1
23,341, is,[],HumanEval/10,39.942775905132294,3.896969813866491,1
24,1693,_p,[],HumanEval/10,46.41311317682266,4.88057902588136,1
25,280,al,[],HumanEval/10,56.0077067874372,5.002723767922731,1
26,606,ind,[],HumanEval/10,38.9390082359314,4.668806244321786,1
27,9426,rome,[],HumanEval/10,23.403647968545556,4.137452862055142,1
28,13601,(string,[],HumanEval/10,38.99033319950104,3.626729007570219,1
29,58,[,[],HumanEval/10,33.18602132797241,2.374152829093049,1
30,4484,begin,[],HumanEval/10,31.12605720758438,0.3804527482243145,1
31,1174,ning,[],HumanEval/10,11.607104361057281,1.2935097734948613,1
32,13967,_of,[],HumanEval/10,24.193050608038902,0.16444528294434235,1
33,71856,_suffix,[],HumanEval/10,47.190806210041046,1.3224395539293994,1
34,56790,:],[],HumanEval/10,53.27655251324177,0.5418040936795308,1
35,3535,):,[],HumanEval/10,50.353173077106476,1.5497352459176739,1
37,394,       ,[],HumanEval/10,52.33280272781849,2.2102719656923,1
38,7282, beginning,[],HumanEval/10,-4.709611356258392,-0.08222612566382281,1
39,13967,_of,[],HumanEval/10,30.243088826537132,0.6780571397460164,1
40,71856,_suffix,[],HumanEval/10,47.40722307562828,2.3374050920476463,1
41,4780, +=,[],HumanEval/10,50.17435649782419,2.375026122290649,1
43,16,1,[],HumanEval/10,21.6491596698761,1.4083482097740898,1
46,305,   ,[],HumanEval/10,26.348225304856896,3.2278524268037927,1
47,944, return,[],HumanEval/10,22.088600546121597,3.089131020697721,1
48,2410, string,[],HumanEval/10,18.412623465061188,1.2870719762574367,1
49,781, +,[],HumanEval/10,38.145795583724976,2.828380988363392,1
50,2410, string,[],HumanEval/10,6.497387707233429,0.40631833111845594,1
51,10768,[:,[],HumanEval/10,30.613155633211136,1.277881686571817,1
52,4484,begin,[],HumanEval/10,28.096116527915,2.050625074194585,1
53,1174,ning,[],HumanEval/10,17.38874703645706,2.2013727065809405,1
54,13967,_of,[],HumanEval/10,23.008067056536674,0.37710424201517867,1
55,71856,_suffix,[],HumanEval/10,45.04233376681805,3.0397689206080116,1
56,3904,][,[],HumanEval/10,12.781687706708908,1.3283802948060668,1
57,79002,::-,[],HumanEval/10,11.15355496108532,0.4459495640816158,1
58,16,1,[],HumanEval/10,8.467891126871109,0.7143288027546078,1
59,60,],[],HumanEval/10,4.864622235298157,1.631285633328531,1
0,305,   ,[8],HumanEval/10,-3.716537829488516,0.07160678994438285,2
1,624, if,[8],HumanEval/10,-7.544839131645858,0.2985939323315989,2
2,526, not,[8],HumanEval/10,-7.6253117164596915,0.3176014652374306,2
3,2410, string,[8],HumanEval/10,-5.315931941382587,0.45834369731669256,2
4,25,:,[8],HumanEval/10,-1.2334244842641056,0.4483744687216955,2
6,394,       ,[8],HumanEval/10,-11.339633653318742,0.08749654916479699,2
7,944, return,[8],HumanEval/10,-11.870019452646375,0.06958113102933794,2
11,305,   ,[8],HumanEval/10,3.804762654392107,0.8030263559745094,2
12,7282, beginning,[8],HumanEval/10,-7.930883535183966,0.8047879257495509,2
13,13967,_of,[8],HumanEval/10,0.9354346394538879,1.4740581411311524,2
14,71856,_suffix,[8],HumanEval/10,8.766495052725077,0.5005846191357222,2
15,373, =,[8],HumanEval/10,-8.709656042978168,0.14707659195163103,2
17,15,0,[8],HumanEval/10,5.735264735296369,1.829017225329622,2
20,305,   ,[8],HumanEval/10,15.327511766925454,2.0306554322098265,2
21,1816, while,[8],HumanEval/10,15.276395170018077,2.51900933866564,2
22,526, not,[8],HumanEval/10,27.095138747245073,6.16616967793388,2
23,341, is,[8],HumanEval/10,26.05209143087268,3.983011237847009,2
24,1693,_p,[8],HumanEval/10,23.345235681161284,3.9895004561145697,2
25,280,al,[8],HumanEval/10,22.879095938056707,3.588315574595711,2
26,606,ind,[8],HumanEval/10,31.70420963689685,4.025739846650453,2
27,9426,rome,[8],HumanEval/10,25.83529443712905,3.8519269994718996,2
28,13601,(string,[8],HumanEval/10,15.069138403981924,3.2728491484590307,2
29,58,[,[8],HumanEval/10,18.80495624244213,3.327280188277186,2
30,4484,begin,[8],HumanEval/10,17.077759014442563,3.260393407749561,2
31,1174,ning,[8],HumanEval/10,-14.163542972877622,0.700714779876435,2
32,13967,_of,[8],HumanEval/10,6.476866131648421,0.12078106669967781,2
33,71856,_suffix,[8],HumanEval/10,9.012802043929696,0.929416908409209,2
34,56790,:],[8],HumanEval/10,12.11264181509614,0.25956332455152165,2
35,3535,):,[8],HumanEval/10,36.52622810937464,1.4830925013577314,2
37,394,       ,[8],HumanEval/10,14.508012406062335,1.4160215902428064,2
38,7282, beginning,[8],HumanEval/10,-13.002787614241242,0.2648463857292285,2
39,13967,_of,[8],HumanEval/10,-3.2294186782091856,0.7435168050795795,2
40,71856,_suffix,[8],HumanEval/10,8.940633127465844,0.9063209037228575,2
41,4780, +=,[8],HumanEval/10,18.490725630894303,0.9964062042656252,2
43,16,1,[8],HumanEval/10,14.156081285327673,2.188477756066689,2
46,305,   ,[8],HumanEval/10,9.492308583110571,2.6834750934903724,2
47,944, return,[8],HumanEval/10,13.097901239991188,3.6284777945885054,2
48,2410, string,[8],HumanEval/10,-0.5844402816146612,0.450725227152887,2
49,781, +,[8],HumanEval/10,0.411466421559453,1.553714102258155,2
50,2410, string,[8],HumanEval/10,-2.5037326384335756,0.01017505270677077,2
51,10768,[:,[8],HumanEval/10,18.463267811574042,1.9135337451645142,2
52,4484,begin,[8],HumanEval/10,10.478742307052016,1.8532627978482736,2
53,1174,ning,[8],HumanEval/10,-0.21130615286529064,2.1042527875340227,2
54,13967,_of,[8],HumanEval/10,0.9532003123313189,-0.05797090751384815,2
55,71856,_suffix,[8],HumanEval/10,-1.830829694867134,0.7703506391426487,2
56,3904,][,[8],HumanEval/10,-2.4036797750741243,1.1986579700426176,2
57,79002,::-,[8],HumanEval/10,-13.059884497895837,0.8930816824929622,2
58,16,1,[8],HumanEval/10,-6.6180196311324835,0.027845081595188503,2
59,60,],[8],HumanEval/10,1.7895439136773348,2.5363080072211375,2
0,305,   ,"[8, 35]",HumanEval/10,-10.058423705399036,0.14775083858344829,3
1,624, if,"[8, 35]",HumanEval/10,-5.847725919447839,0.10846806359580796,3
2,526, not,"[8, 35]",HumanEval/10,-7.330968257505447,0.15551650590171562,3
3,2410, string,"[8, 35]",HumanEval/10,-6.316742115654051,0.23815464145702947,3
4,25,:,"[8, 35]",HumanEval/10,-11.816165841650218,0.09121285638721588,3
6,394,       ,"[8, 35]",HumanEval/10,-11.597752845089417,-0.016596423932810467,3
7,944, return,"[8, 35]",HumanEval/10,-6.3465997613966465,-0.09326706673208207,3
11,305,   ,"[8, 35]",HumanEval/10,-5.036363759107189,0.7376947948860817,3
12,7282, beginning,"[8, 35]",HumanEval/10,5.0985589530318975,1.0602912604578165,3
13,13967,_of,"[8, 35]",HumanEval/10,-5.441469240933657,1.8568696853902935,3
14,71856,_suffix,"[8, 35]",HumanEval/10,3.5330235892906785,0.4549563513754862,3
15,373, =,"[8, 35]",HumanEval/10,-18.54582303809002,0.6373499560464921,3
17,15,0,"[8, 35]",HumanEval/10,-10.443546768277884,0.684247288891882,3
20,305,   ,"[8, 35]",HumanEval/10,13.274132865015417,2.1241775178998097,3
21,1816, while,"[8, 35]",HumanEval/10,-0.6641854401677847,2.9238354726100937,3
22,526, not,"[8, 35]",HumanEval/10,-6.339839622378349,3.639942855716626,3
23,341, is,"[8, 35]",HumanEval/10,1.5638525299727917,5.848494184388883,3
24,1693,_p,"[8, 35]",HumanEval/10,3.8372903801500797,6.8602279083112165,3
25,280,al,"[8, 35]",HumanEval/10,5.522320955991745,7.6434373702173986,3
26,606,ind,"[8, 35]",HumanEval/10,4.874816920608282,7.357708482739056,3
27,9426,rome,"[8, 35]",HumanEval/10,0.14380892738699913,7.048845963245029,3
28,13601,(string,"[8, 35]",HumanEval/10,-2.1244578529149294,4.702119392863224,3
29,58,[,"[8, 35]",HumanEval/10,3.278290592133999,5.365452536613603,3
30,4484,begin,"[8, 35]",HumanEval/10,-6.232775788754225,4.034310386018703,3
31,1174,ning,"[8, 35]",HumanEval/10,-27.648770220577717,1.8126761751375398,3
32,13967,_of,"[8, 35]",HumanEval/10,-5.3169872760772705,1.0677738169465698,3
33,71856,_suffix,"[8, 35]",HumanEval/10,-21.459023639559746,1.4668587052966728,3
34,56790,:],"[8, 35]",HumanEval/10,19.69972635805607,-0.3896107917026228,3
37,394,       ,"[8, 35]",HumanEval/10,-14.717778203834314,0.07562917262144708,3
38,7282, beginning,"[8, 35]",HumanEval/10,-1.3698856476694345,-0.3543551434030263,3
39,13967,_of,"[8, 35]",HumanEval/10,-8.11560457199812,0.22737526584886325,3
40,71856,_suffix,"[8, 35]",HumanEval/10,-17.662161245942116,0.9245058175609557,3
41,4780, +=,"[8, 35]",HumanEval/10,-20.772648172453046,0.7440865152400846,3
43,16,1,"[8, 35]",HumanEval/10,6.209690153598785,1.0351258660625007,3
46,305,   ,"[8, 35]",HumanEval/10,18.41318590287119,2.869804765118687,3
47,944, return,"[8, 35]",HumanEval/10,17.619458626955748,3.120154690975369,3
48,2410, string,"[8, 35]",HumanEval/10,0.23826522752642632,0.6600420796549002,3
49,781, +,"[8, 35]",HumanEval/10,-5.341093904338777,0.8582477602742387,3
50,2410, string,"[8, 35]",HumanEval/10,-3.9673794768750668,0.1837455944372266,3
51,10768,[:,"[8, 35]",HumanEval/10,3.876356502994895,0.8537689220475357,3
52,4484,begin,"[8, 35]",HumanEval/10,-10.970535427331924,2.5314328971181936,3
53,1174,ning,"[8, 35]",HumanEval/10,4.217591807246208,3.118939351557273,3
54,13967,_of,"[8, 35]",HumanEval/10,-16.16276095993817,0.3717179275964355,3
55,71856,_suffix,"[8, 35]",HumanEval/10,-4.2145653665065765,0.8392318633527935,3
56,3904,][,"[8, 35]",HumanEval/10,-14.202565027400851,0.1804981084844428,3
57,79002,::-,"[8, 35]",HumanEval/10,-5.175213821232319,0.16826949102696176,3
58,16,1,"[8, 35]",HumanEval/10,-16.17851895093918,-0.3232640470632049,3
59,60,],"[8, 35]",HumanEval/10,1.2031832952052355,1.5416285493187516,3
0,305,   ,"[8, 34, 35]",HumanEval/10,8.252821072936058,-0.39193174242396367,4
1,624, if,"[8, 34, 35]",HumanEval/10,16.821796505711973,-0.07042695429863954,4
2,526, not,"[8, 34, 35]",HumanEval/10,12.854492763086455,-0.11148916011239862,4
3,2410, string,"[8, 34, 35]",HumanEval/10,8.755917195230722,-0.30082380787126795,4
4,25,:,"[8, 34, 35]",HumanEval/10,13.115820579274441,-0.30984072555017406,4
6,394,       ,"[8, 34, 35]",HumanEval/10,14.175412115058862,0.10117093111716713,4
7,944, return,"[8, 34, 35]",HumanEval/10,11.212136752903461,-0.2715751736189418,4
11,305,   ,"[8, 34, 35]",HumanEval/10,6.968747345439624,0.4723182529627934,4
12,7282, beginning,"[8, 34, 35]",HumanEval/10,23.07324634771794,1.4146272007734524,4
13,13967,_of,"[8, 34, 35]",HumanEval/10,-15.998039163649082,5.6650283004123025,4
14,71856,_suffix,"[8, 34, 35]",HumanEval/10,5.229795086663216,4.536766230828732,4
15,373, =,"[8, 34, 35]",HumanEval/10,-9.272857475560158,3.143333582081084,4
17,15,0,"[8, 34, 35]",HumanEval/10,-6.703227171674371,1.5088371306464126,4
20,305,   ,"[8, 34, 35]",HumanEval/10,9.362482250202447,2.4627167807988144,4
21,1816, while,"[8, 34, 35]",HumanEval/10,7.08538971748203,2.5562569127740176,4
22,526, not,"[8, 34, 35]",HumanEval/10,-5.507935566827655,4.244323149070226,4
23,341, is,"[8, 34, 35]",HumanEval/10,-15.542193666100502,5.698185818327261,4
24,1693,_p,"[8, 34, 35]",HumanEval/10,-18.95889963209629,4.792309162436538,4
25,280,al,"[8, 34, 35]",HumanEval/10,-18.46957548521459,5.215733576046745,4
26,606,ind,"[8, 34, 35]",HumanEval/10,-12.899028722196817,6.32034771778001,4
27,9426,rome,"[8, 34, 35]",HumanEval/10,-12.916382726281881,5.5797862872164785,4
28,13601,(string,"[8, 34, 35]",HumanEval/10,-16.12913355231285,3.9070668310857286,4
29,58,[,"[8, 34, 35]",HumanEval/10,-1.4171132482588291,6.4208533981674805,4
30,4484,begin,"[8, 34, 35]",HumanEval/10,20.203061448410153,7.678371699871434,4
31,1174,ning,"[8, 34, 35]",HumanEval/10,-23.848262855783105,3.61822545377359,4
32,13967,_of,"[8, 34, 35]",HumanEval/10,4.249931933358312,6.179302561808669,4
33,71856,_suffix,"[8, 34, 35]",HumanEval/10,7.959487829357386,1.7941744324520528,4
37,394,       ,"[8, 34, 35]",HumanEval/10,-5.613995563238859,-0.09099583599103767,4
38,7282, beginning,"[8, 34, 35]",HumanEval/10,34.5668757823878,0.19646793320849554,4
39,13967,_of,"[8, 34, 35]",HumanEval/10,-25.713463835418224,1.865647684619148,4
40,71856,_suffix,"[8, 34, 35]",HumanEval/10,-30.42605397850275,2.137794889573968,4
41,4780, +=,"[8, 34, 35]",HumanEval/10,-27.276939041912556,2.6882879560232027,4
43,16,1,"[8, 34, 35]",HumanEval/10,-3.522684099152684,1.0107821669095074,4
46,305,   ,"[8, 34, 35]",HumanEval/10,-2.7929845666512847,3.3799124209729143,4
47,944, return,"[8, 34, 35]",HumanEval/10,7.229601232334971,2.9883704831507316,4
48,2410, string,"[8, 34, 35]",HumanEval/10,11.43114404566586,2.1092357870718956,4
49,781, +,"[8, 34, 35]",HumanEval/10,20.906494895927608,0.3510308201996395,4
50,2410, string,"[8, 34, 35]",HumanEval/10,-5.732214764691889,0.4794760249304204,4
51,10768,[:,"[8, 34, 35]",HumanEval/10,3.4076384752988815,1.3035236715754195,4
52,4484,begin,"[8, 34, 35]",HumanEval/10,28.751901166513562,2.0393004244871804,4
53,1174,ning,"[8, 34, 35]",HumanEval/10,-11.924259632825851,4.25353217745058,4
54,13967,_of,"[8, 34, 35]",HumanEval/10,-32.3557624258101,0.8550856104156423,4
55,71856,_suffix,"[8, 34, 35]",HumanEval/10,-32.41166688129306,0.7825089007770316,4
56,3904,][,"[8, 34, 35]",HumanEval/10,-8.87960996106267,0.7870870018598453,4
57,79002,::-,"[8, 34, 35]",HumanEval/10,-19.23578956350684,0.37514718910739475,4
58,16,1,"[8, 34, 35]",HumanEval/10,-9.694926088675857,-0.3270917007834555,4
59,60,],"[8, 34, 35]",HumanEval/10,-9.085650639608502,1.793851733407223,4
0,305,   ,"[8, 34, 35, 38]",HumanEval/10,7.622601207403932,0.8001342488623848,5
1,624, if,"[8, 34, 35, 38]",HumanEval/10,2.7161219018744305,0.6436135909281546,5
2,526, not,"[8, 34, 35, 38]",HumanEval/10,4.240521409083158,0.5444371902400036,5
3,2410, string,"[8, 34, 35, 38]",HumanEval/10,-5.972722421342041,0.7629561541711709,5
4,25,:,"[8, 34, 35, 38]",HumanEval/10,5.151851316099055,0.39401784008503693,5
6,394,       ,"[8, 34, 35, 38]",HumanEval/10,-0.3168951237312285,0.17303970751783115,5
7,944, return,"[8, 34, 35, 38]",HumanEval/10,-3.0956841909210198,0.1606246932955493,5
11,305,   ,"[8, 34, 35, 38]",HumanEval/10,10.088550137224956,0.841608843655524,5
12,7282, beginning,"[8, 34, 35, 38]",HumanEval/10,19.70480115961982,0.6398925685019181,5
13,13967,_of,"[8, 34, 35, 38]",HumanEval/10,-16.2351846973761,11.535874778234259,5
14,71856,_suffix,"[8, 34, 35, 38]",HumanEval/10,-24.681117851810995,4.226727042575547,5
15,373, =,"[8, 34, 35, 38]",HumanEval/10,-1.6588245896273293,4.866877827938609,5
17,15,0,"[8, 34, 35, 38]",HumanEval/10,-30.94382081233198,2.116234737466087,5
20,305,   ,"[8, 34, 35, 38]",HumanEval/10,-23.65912706690142,3.037885030280293,5
21,1816, while,"[8, 34, 35, 38]",HumanEval/10,-11.920427784847561,2.4805506237450032,5
22,526, not,"[8, 34, 35, 38]",HumanEval/10,-17.38406783674145,7.235744055913145,5
23,341, is,"[8, 34, 35, 38]",HumanEval/10,-36.91792495880509,4.694837919734326,5
24,1693,_p,"[8, 34, 35, 38]",HumanEval/10,-23.668850269692484,6.087846233115286,5
25,280,al,"[8, 34, 35, 38]",HumanEval/10,-13.912678443652112,7.135498112143708,5
26,606,ind,"[8, 34, 35, 38]",HumanEval/10,-20.11068871623138,6.9305194947732645,5
27,9426,rome,"[8, 34, 35, 38]",HumanEval/10,-7.977641808160115,7.387191202780016,5
28,13601,(string,"[8, 34, 35, 38]",HumanEval/10,-2.458894135488663,7.108304721750827,5
29,58,[,"[8, 34, 35, 38]",HumanEval/10,-15.535984091518912,7.694537207035481,5
30,4484,begin,"[8, 34, 35, 38]",HumanEval/10,-0.25811519142007455,8.33772224231491,5
31,1174,ning,"[8, 34, 35, 38]",HumanEval/10,-37.59215617139125,5.144883069676453,5
32,13967,_of,"[8, 34, 35, 38]",HumanEval/10,-9.575313145120163,12.902419590889465,5
33,71856,_suffix,"[8, 34, 35, 38]",HumanEval/10,-16.726737788470928,3.0507027122022805,5
37,394,       ,"[8, 34, 35, 38]",HumanEval/10,-15.571427060756832,0.3794540088732816,5
39,13967,_of,"[8, 34, 35, 38]",HumanEval/10,-56.88336857833201,3.1888872030563817,5
40,71856,_suffix,"[8, 34, 35, 38]",HumanEval/10,-49.95800617389614,3.5584183219313132,5
41,4780, +=,"[8, 34, 35, 38]",HumanEval/10,-49.99326124374056,5.477398750957221,5
43,16,1,"[8, 34, 35, 38]",HumanEval/10,-9.266407423245255,3.313519473243204,5
46,305,   ,"[8, 34, 35, 38]",HumanEval/10,-15.801170007849578,4.521674479433798,5
47,944, return,"[8, 34, 35, 38]",HumanEval/10,-19.494983932527248,4.8434442185589575,5
48,2410, string,"[8, 34, 35, 38]",HumanEval/10,-12.572139407566283,3.097454295433934,5
49,781, +,"[8, 34, 35, 38]",HumanEval/10,14.516487431770656,0.7947254210079002,5
50,2410, string,"[8, 34, 35, 38]",HumanEval/10,-22.532944509584922,0.07455532166802925,5
51,10768,[:,"[8, 34, 35, 38]",HumanEval/10,4.300418788974639,3.1420035823885435,5
52,4484,begin,"[8, 34, 35, 38]",HumanEval/10,-11.44912594143534,2.790715942950058,5
53,1174,ning,"[8, 34, 35, 38]",HumanEval/10,-22.76194663910428,2.8674651624821337,5
54,13967,_of,"[8, 34, 35, 38]",HumanEval/10,-63.03564341418678,3.1895458465841813,5
55,71856,_suffix,"[8, 34, 35, 38]",HumanEval/10,-46.71916885726387,0.6888032628174443,5
56,3904,][,"[8, 34, 35, 38]",HumanEval/10,-25.01576891221339,1.0101215403857537,5
57,79002,::-,"[8, 34, 35, 38]",HumanEval/10,-37.340879541879985,1.0712858156512794,5
58,16,1,"[8, 34, 35, 38]",HumanEval/10,-9.57102555182064,-0.19661437623678868,5
59,60,],"[8, 34, 35, 38]",HumanEval/10,-19.791190873191226,2.8773239250629814,5
0,305,   ,"[8, 12, 34, 35, 38]",HumanEval/10,6.142412341301679,0.2170035629716054,6
1,624, if,"[8, 12, 34, 35, 38]",HumanEval/10,5.425227581101353,0.3017474467450145,6
2,526, not,"[8, 12, 34, 35, 38]",HumanEval/10,12.938967790367315,0.21356292728914172,6
3,2410, string,"[8, 12, 34, 35, 38]",HumanEval/10,13.134723425231641,0.21941899109778573,6
4,25,:,"[8, 12, 34, 35, 38]",HumanEval/10,10.433101511727727,0.19855577607317776,6
6,394,       ,"[8, 12, 34, 35, 38]",HumanEval/10,4.60855900470051,0.3375268433756511,6
7,944, return,"[8, 12, 34, 35, 38]",HumanEval/10,12.156027579854708,0.2447116901066122,6
11,305,   ,"[8, 12, 34, 35, 38]",HumanEval/10,-1.456475719824084,0.4339238647152497,6
13,13967,_of,"[8, 12, 34, 35, 38]",HumanEval/10,-36.10390821530018,10.30312655092327,6
14,71856,_suffix,"[8, 12, 34, 35, 38]",HumanEval/10,-8.135624518152326,19.290658847488448,6
15,373, =,"[8, 12, 34, 35, 38]",HumanEval/10,-6.481667546118842,2.4300081018756314,6
17,15,0,"[8, 12, 34, 35, 38]",HumanEval/10,-22.383308410295285,4.971171583576296,6
20,305,   ,"[8, 12, 34, 35, 38]",HumanEval/10,-28.919697135221213,4.005897845526323,6
21,1816, while,"[8, 12, 34, 35, 38]",HumanEval/10,-23.621018834412098,3.642666330194646,6
22,526, not,"[8, 12, 34, 35, 38]",HumanEval/10,-14.15372379065957,1.7231973922764494,6
23,341, is,"[8, 12, 34, 35, 38]",HumanEval/10,-14.768391001503915,7.881278650315056,6
24,1693,_p,"[8, 12, 34, 35, 38]",HumanEval/10,-13.441710845101625,7.351780513751481,6
25,280,al,"[8, 12, 34, 35, 38]",HumanEval/10,-7.262392107397318,8.272221718425403,6
26,606,ind,"[8, 12, 34, 35, 38]",HumanEval/10,-13.257880097720772,7.608157641617498,6
27,9426,rome,"[8, 12, 34, 35, 38]",HumanEval/10,-6.628163946064888,7.795760327745614,6
28,13601,(string,"[8, 12, 34, 35, 38]",HumanEval/10,1.8889331761747599,7.68393768230145,6
29,58,[,"[8, 12, 34, 35, 38]",HumanEval/10,-1.8549280514707789,8.284963695399387,6
30,4484,begin,"[8, 12, 34, 35, 38]",HumanEval/10,-6.68711827788502,9.752772923680727,6
31,1174,ning,"[8, 12, 34, 35, 38]",HumanEval/10,-34.374290386680514,9.041295949986097,6
32,13967,_of,"[8, 12, 34, 35, 38]",HumanEval/10,-10.119894168106839,16.246888101255895,6
33,71856,_suffix,"[8, 12, 34, 35, 38]",HumanEval/10,-29.610536394058727,6.98245019591667,6
37,394,       ,"[8, 12, 34, 35, 38]",HumanEval/10,6.350498241808964,0.009635457953772075,6
39,13967,_of,"[8, 12, 34, 35, 38]",HumanEval/10,-32.077477172977524,12.679580178724354,6
40,71856,_suffix,"[8, 12, 34, 35, 38]",HumanEval/10,-16.07655752042774,17.073417978964375,6
41,4780, +=,"[8, 12, 34, 35, 38]",HumanEval/10,-41.917795171029866,12.693810825447049,6
43,16,1,"[8, 12, 34, 35, 38]",HumanEval/10,-18.17097760224715,5.477153469426315,6
46,305,   ,"[8, 12, 34, 35, 38]",HumanEval/10,-18.495904250303283,6.060296286082479,6
47,944, return,"[8, 12, 34, 35, 38]",HumanEval/10,-19.41774409567006,6.110236333424228,6
48,2410, string,"[8, 12, 34, 35, 38]",HumanEval/10,-8.639087586198002,3.8708275959866283,6
49,781, +,"[8, 12, 34, 35, 38]",HumanEval/10,4.876919590984471,2.057590955250393,6
50,2410, string,"[8, 12, 34, 35, 38]",HumanEval/10,-14.286646721768193,0.9599815977615433,6
51,10768,[:,"[8, 12, 34, 35, 38]",HumanEval/10,-6.358609149814583,3.460577585993282,6
52,4484,begin,"[8, 12, 34, 35, 38]",HumanEval/10,-6.832347487099469,3.536883329174416,6
53,1174,ning,"[8, 12, 34, 35, 38]",HumanEval/10,-10.07504095416516,3.3213187231942802,6
54,13967,_of,"[8, 12, 34, 35, 38]",HumanEval/10,-46.541674880543724,8.640464827186538,6
55,71856,_suffix,"[8, 12, 34, 35, 38]",HumanEval/10,-46.84925708430819,1.7836001254156768,6
56,3904,][,"[8, 12, 34, 35, 38]",HumanEval/10,-10.984904190641828,1.3918583910396078,6
57,79002,::-,"[8, 12, 34, 35, 38]",HumanEval/10,-7.565513756126165,1.1666994967722664,6
58,16,1,"[8, 12, 34, 35, 38]",HumanEval/10,-3.161458943330217,0.33047381901965966,6
59,60,],"[8, 12, 34, 35, 38]",HumanEval/10,-12.629814661690034,2.5609606872753856,6
0,305,   ,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-0.618585230273311,-0.01343297402989152,7
1,624, if,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-5.117501756336424,0.058821571784856364,7
2,526, not,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-1.9583888468478108,-0.004229927522339416,7
4,25,:,"[3, 8, 12, 34, 35, 38]",HumanEval/10,0.6018094720056979,-0.009549028840337814,7
6,394,       ,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-1.1135331130608392,-0.013756981325659057,7
7,944, return,"[3, 8, 12, 34, 35, 38]",HumanEval/10,0.6714343695421121,-0.0005172754238831345,7
11,305,   ,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-19.370436093813623,0.38896560874776,7
13,13967,_of,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-47.51776183937909,10.658481872814832,7
14,71856,_suffix,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-19.224309667537455,19.458148056423738,7
15,373, =,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-23.188889648299664,2.447858675848209,7
17,15,0,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-38.006163845333504,5.205981491040461,7
20,305,   ,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-41.43849200141267,4.203801753334005,7
21,1816, while,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-36.94839938348741,3.4303553967481544,7
22,526, not,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-37.140727883816,3.302996277419765,7
23,341, is,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-24.006771278654924,8.630847454641014,7
24,1693,_p,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-20.125598764017923,7.240805160292666,7
25,280,al,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-18.01306711815414,7.613345618861899,7
26,606,ind,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-19.978340149886208,7.574828069591945,7
27,9426,rome,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-21.09006731279078,7.937520610561762,7
28,13601,(string,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-12.60599765816005,7.484386327686877,7
29,58,[,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-12.120966715883696,8.501236118229258,7
30,4484,begin,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-17.119455701002153,9.207165246002887,7
31,1174,ning,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-36.28798076996463,9.50448731863446,7
32,13967,_of,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-21.627693285554415,17.87951161949134,7
33,71856,_suffix,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-38.672651894332375,6.64116578700451,7
37,394,       ,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-15.575858943426283,0.218044699908297,7
39,13967,_of,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-43.78370368029573,13.104310123914956,7
40,71856,_suffix,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-24.218757912196452,17.900572308683707,7
41,4780, +=,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-51.38410550597473,13.521128283228904,7
43,16,1,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-25.13713639663183,5.811193279872441,7
46,305,   ,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-37.9684315007471,6.188944808729161,7
47,944, return,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-29.314548111433396,6.51143482225234,7
48,2410, string,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-24.844534404663136,2.8453313831389866,7
49,781, +,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-7.234321472264128,1.822095407159288,7
50,2410, string,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-23.491990410344442,1.4999831206092256,7
51,10768,[:,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-13.104896255448693,3.2865480349020415,7
52,4484,begin,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-14.4678368132154,3.1029610631592957,7
53,1174,ning,"[3, 8, 12, 34, 35, 38]",HumanEval/10,-20.157928181200987,3.1163299231294377,7
